"subject" "Activity" "timeBodyAccelerometer-mean()-X" "timeBodyAccelerometer-mean()-Y" "timeBodyAccelerometer-mean()-Z" "timeGravityAccelerometer-mean()-X" "timeGravityAccelerometer-mean()-Y" "timeGravityAccelerometer-mean()-Z" "timeBodyAccelerometerJerk-mean()-X" "timeBodyAccelerometerJerk-mean()-Y" "timeBodyAccelerometerJerk-mean()-Z" "timeBodyGyroscope-mean()-X" "timeBodyGyroscope-mean()-Y" "timeBodyGyroscope-mean()-Z" "timeBodyGyroscopeJerk-mean()-X" "timeBodyGyroscopeJerk-mean()-Y" "timeBodyGyroscopeJerk-mean()-Z" "timeBodyAccelerometerMagnitude-mean()" "timeGravityAccelerometerMagnitude-mean()" "timeBodyAccelerometerJerkMagnitude-mean()" "timeBodyGyroscopeMagnitude-mean()" "timeBodyGyroscopeJerkMagnitude-mean()" "frequencyBodyAccelerometer-mean()-X" "frequencyBodyAccelerometer-mean()-Y" "frequencyBodyAccelerometer-mean()-Z" "frequencyBodyAccelerometer-meanFreq()-X" "frequencyBodyAccelerometer-meanFreq()-Y" "frequencyBodyAccelerometer-meanFreq()-Z" "frequencyBodyAccelerometerJerk-mean()-X" "frequencyBodyAccelerometerJerk-mean()-Y" "frequencyBodyAccelerometerJerk-mean()-Z" "frequencyBodyAccelerometerJerk-meanFreq()-X" "frequencyBodyAccelerometerJerk-meanFreq()-Y" "frequencyBodyAccelerometerJerk-meanFreq()-Z" "frequencyBodyGyroscope-mean()-X" "frequencyBodyGyroscope-mean()-Y" "frequencyBodyGyroscope-mean()-Z" "frequencyBodyGyroscope-meanFreq()-X" "frequencyBodyGyroscope-meanFreq()-Y" "frequencyBodyGyroscope-meanFreq()-Z" "frequencyBodyAccelerometerMagnitude-mean()" "frequencyBodyAccelerometerMagnitude-meanFreq()" "frequencyBodyAccelerometerJerkMagnitude-mean()" "frequencyBodyAccelerometerJerkMagnitude-meanFreq()" "frequencyBodyGyroscopeMagnitude-mean()" "frequencyBodyGyroscopeMagnitude-meanFreq()" "frequencyBodyGyroscopeJerkMagnitude-mean()" "frequencyBodyGyroscopeJerkMagnitude-meanFreq()" "angle(timeBodyAccelerometerMean,gravity)" "angle(timeBodyAccelerometerJerkMean),gravityMean)" "angle(timeBodyGyroscopeMean,gravityMean)" "angle(timeBodyGyroscopeJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)" "timeBodyAccelerometer-std()-X" "timeBodyAccelerometer-std()-Y" "timeBodyAccelerometer-std()-Z" "timeGravityAccelerometer-std()-X" "timeGravityAccelerometer-std()-Y" "timeGravityAccelerometer-std()-Z" "timeBodyAccelerometerJerk-std()-X" "timeBodyAccelerometerJerk-std()-Y" "timeBodyAccelerometerJerk-std()-Z" "timeBodyGyroscope-std()-X" "timeBodyGyroscope-std()-Y" "timeBodyGyroscope-std()-Z" "timeBodyGyroscopeJerk-std()-X" "timeBodyGyroscopeJerk-std()-Y" "timeBodyGyroscopeJerk-std()-Z" "timeBodyAccelerometerMagnitude-std()" "timeGravityAccelerometerMagnitude-std()" "timeBodyAccelerometerJerkMagnitude-std()" "timeBodyGyroscopeMagnitude-std()" "timeBodyGyroscopeJerkMagnitude-std()" "frequencyBodyAccelerometer-std()-X" "frequencyBodyAccelerometer-std()-Y" "frequencyBodyAccelerometer-std()-Z" "frequencyBodyAccelerometerJerk-std()-X" "frequencyBodyAccelerometerJerk-std()-Y" "frequencyBodyAccelerometerJerk-std()-Z" "frequencyBodyGyroscope-std()-X" "frequencyBodyGyroscope-std()-Y" "frequencyBodyGyroscope-std()-Z" "frequencyBodyAccelerometerMagnitude-std()" "frequencyBodyAccelerometerJerkMagnitude-std()" "frequencyBodyGyroscopeMagnitude-std()" "frequencyBodyGyroscopeJerkMagnitude-std()"
17 "WALKING" 0.280796418786885 -0.0092542180225082 -0.112952586229508 0.594641408196721 0.164110645662295 0.0727532800786885 0.0803269355672131 0.014725428662459 0.0158810585234426 -0.0096011353142623 -0.0844342863377049 0.11024141938541 -0.117453673329508 -0.0600935204247541 -0.0585485261622951 -0.499403660196721 -0.499403660196721 -0.614357394409836 -0.642493112081967 -0.717631467704918 -0.556870122491803 -0.497350532880328 -0.713393820491803 -0.230194104977049 0.12154888595082 0.12910026045082 -0.618462876708197 -0.584792274032787 -0.770549914262295 -0.124871247401639 -0.250209063152459 -0.0914242400163934 -0.656352583967213 -0.719963488032787 -0.583278851742623 0.0430970326491803 -0.0427627137819672 0.0930622363 -0.548743819114754 0.113911278398361 -0.587860706131147 0.141911172427869 -0.702847584918033 0.14695855290918 -0.760140762622951 0.078576262247541 -0.0307663926603279 0.0123406627770492 -0.0207523913940984 0.0314660827737705 -0.489779938688525 -0.0934519698688525 -0.0311046857151148 -0.532480152181967 -0.470778118047541 -0.685614453114754 -0.95663760147541 -0.94795094147541 -0.949237923114754 -0.595465128560656 -0.550062300101639 -0.786592759180328 -0.738806957540984 -0.717027697704918 -0.653214987852459 -0.665593143836066 -0.77685017852459 -0.606192859214754 -0.558176548065574 -0.558176548065574 -0.603477516127869 -0.704342674262295 -0.743859126885246 -0.524344967326229 -0.491322867716393 -0.69602943 -0.607759538131148 -0.542490861534098 -0.801105966557377 -0.766022675409836 -0.717660341803279 -0.711793084262295 -0.634083143931148 -0.627292059163934 -0.759164991967213 -0.74260279704918
17 "WALKING_DOWNSTAIRS" 0.26796644923913 -0.0138522297956522 -0.103133883586957 0.656654950130435 -0.0478204066521739 -0.00981639493478261 0.0595539393173913 0.00969274145323913 0.0133163989836957 0.0236743965021739 -0.0669581759782609 0.057882357173913 -0.129860911304348 -0.0622691156465217 -0.067866907223913 -0.631100016195652 -0.631100016195652 -0.749884364478261 -0.692585094130435 -0.856223647173913 -0.721829170478261 -0.692155581304348 -0.679228074826087 -0.218491328654348 -0.0130310927173913 0.0753275234782609 -0.758196468913043 -0.768911572130435 -0.776362045652174 0.0014858782 -0.16448282001087 -0.140314273447826 -0.798525519782609 -0.788930453043478 -0.741347334217391 -0.133153324652174 -0.160215242634783 -0.0670731274021739 -0.679927071093478 0.0543417102173913 -0.734914054669565 0.201681651369565 -0.795971173328261 -0.0700724143260869 -0.870085839130435 0.157415109978261 0.0791130118978261 0.123695552156522 -0.0861410359602174 0.0850954406521739 -0.482416774565217 0.106964871180435 0.00700641058065217 -0.689516021521739 -0.660680674978261 -0.616186652123913 -0.965520811304348 -0.964390928695652 -0.95660416173913 -0.744264403843478 -0.760295394130435 -0.796489832826087 -0.815723429782609 -0.7500783636 -0.702644838026087 -0.866889827608696 -0.861717159130435 -0.839672012608696 -0.672357647428261 -0.672357647428261 -0.741359360304348 -0.758642278913043 -0.873672599565217 -0.678507174782609 -0.666978036 -0.615198544928261 -0.752678858091304 -0.767746608826087 -0.81555628826087 -0.822672883043478 -0.73258055523913 -0.71920403976087 -0.719556752543478 -0.751101449543478 -0.776517165282609 -0.887670062826087
17 "WALKING_UPSTAIRS" 0.279954161875 -0.0153831167897917 -0.0941809997708333 0.712042938125 0.00184522497916667 0.132401861835417 0.0531664255833333 0.008487879679375 -0.011758635950625 -0.0226851682583333 -0.0711842703125 0.0678339309791667 -0.0818879871520833 -0.0522041315979167 -0.0311350221229167 -0.681278992854167 -0.681278992854167 -0.744717975966667 -0.721790855875 -0.795989051125 -0.714858266604167 -0.673011945229167 -0.773433795083333 -0.248628640389583 0.0128210086583333 0.136543527912083 -0.750737697 -0.731790961520833 -0.8041910655625 0.05926297648125 -0.119916327204167 -0.0273384078979167 -0.774835591208333 -0.772936977979167 -0.7399970464375 -0.0930035511333333 -0.199023219408333 0.0016288886375 -0.695727784020833 0.083317185155 -0.714519317104167 0.197446293904167 -0.756702523604167 -0.0601831309962271 -0.810542602895833 0.15432816195625 -0.0429768445291667 0.0211445915395833 -0.00388347808333334 -0.0735064746335417 -0.569935104791667 0.0706391229166667 -0.100936575445833 -0.709098144070833 -0.663119097604167 -0.751895948541667 -0.972770818541667 -0.96553279875 -0.947424743958333 -0.741809080395833 -0.708421382520833 -0.817907894270833 -0.825500482916667 -0.769731517670833 -0.7710536515625 -0.778902285560417 -0.809902793666667 -0.772840689229167 -0.6984752038125 -0.6984752038125 -0.721957362291667 -0.750157838916667 -0.80739997795125 -0.707367024127083 -0.679867693854167 -0.761073279875 -0.75580691956475 -0.703103450895833 -0.830063689104167 -0.842563211875 -0.770814875020833 -0.803864963125 -0.747690367041667 -0.732957259083333 -0.792254476791667 -0.81677889075
19 "LAYING" 0.268158822114458 -0.0092384033386747 -0.0967186686626506 0.547220671204819 0.120142235681928 0.226092865590964 0.0889254596915663 -0.0217567276038554 0.0125550703672289 -8.79121698795182e-05 -0.0801270877445783 0.0836819532096386 -0.0953371180060241 -0.0402610805409639 -0.0551204705012048 -0.599602968879518 -0.599602968879518 -0.71758950086747 -0.590009650255422 -0.804109503614458 -0.667274908421687 -0.615687273595181 -0.684725156590361 -0.228993303963855 0.0608418415591566 0.0531928616060241 -0.704260076278313 -0.691103432322892 -0.783931570963855 -0.0499992672180723 -0.184846329415904 -0.0894797633035181 -0.701935013456626 -0.695146371623133 -0.675885407385542 -0.135000061587952 -0.300129010084337 -0.0911679135903614 -0.648415938518072 0.112193884349398 -0.68636104156988 0.165899849971084 -0.72732331746988 -0.125088823036145 -0.833380299277108 0.113609033519277 0.0191868642161446 -0.0405630992493976 -0.0808841865072289 -0.00258704776879518 -0.414995263855422 -0.0205127281807229 -0.14940116105012 -0.658957063289157 -0.595135632421687 -0.603082091723133 -0.97107946686747 -0.957034626385542 -0.937299910963855 -0.699799966915663 -0.67737737116747 -0.805766296144578 -0.721543560608434 -0.617386264533735 -0.663682972228916 -0.773883597710843 -0.82831881060241 -0.788162863373494 -0.635415997337349 -0.635415997337349 -0.68453776386747 -0.656921839048193 -0.830591488674699 -0.656481951036145 -0.611903591713253 -0.594441574807229 -0.72298203073494 -0.68454454513253 -0.826737004819277 -0.731079626518072 -0.580699164044578 -0.691613882409639 -0.68654845563012 -0.683843524180723 -0.673057931759036 -0.839472449879518
19 "SITTING" 0.275878694657534 -0.0152983528323288 -0.106228604405479 0.404247176849315 0.113032701369863 0.273329374032877 0.0963106759205479 -0.00568600840972603 -6.46448999999996e-05 -0.00424187284027397 -0.086092821269863 0.085282091369863 -0.104334863835616 -0.0297584719278082 -0.0481115549780822 -0.680343419712329 -0.680343419712329 -0.754458150493151 -0.718191836931507 -0.854218578493151 -0.746808809150685 -0.684265292615069 -0.785943514643836 -0.222232305023288 0.0471742372739726 0.0538753812890411 -0.756293488394521 -0.734359163616438 -0.827678435767123 0.107376149630137 -0.115148133493151 -0.0202600330575342 -0.744436310205479 -0.834304254547945 -0.757242046856164 -0.123928955526301 -0.266859699779452 0.0171406885684931 -0.719129186978082 0.0406162298621918 -0.742812316054794 0.215268913153425 -0.796156541986301 -0.165759110780822 -0.872811335753425 0.110963168424658 0.00213206909726027 -0.0565823732232877 -0.017285310630137 -0.0202857996739726 -0.224407566575342 -0.011016319709589 -0.192320643876712 -0.712053288452055 -0.661340710657534 -0.760170256479452 -0.956407523287671 -0.970115241780822 -0.950197928356164 -0.743729115935616 -0.727558647342466 -0.84080389109589 -0.776144429794521 -0.821242745232877 -0.761134951483562 -0.801442369931507 -0.889716276438356 -0.836735881520548 -0.729835815356164 -0.729835815356164 -0.750982740294521 -0.750364013917808 -0.872492837260274 -0.700129682524658 -0.671384078582877 -0.765605977424658 -0.753545767957534 -0.73945459779452 -0.85306604 -0.787817244452055 -0.81563311390411 -0.784862609109589 -0.779546148520548 -0.763873500360274 -0.76576403790411 -0.881607003972603
19 "STANDING" 0.276708400136986 -0.0166564638986301 -0.104688460575342 0.650611651917808 0.0544811509178082 0.122748335971697 0.0725197150846575 0.0146964317972603 -0.00162611489068493 -0.0158762909767123 -0.0869583124868493 0.0839551710013699 -0.0952851276643836 -0.045559701090137 -0.0658434985868493 -0.707097226123288 -0.707097226123288 -0.780890754246575 -0.747344066849315 -0.847885832465753 -0.768166410657534 -0.696257266794521 -0.788719854383562 -0.184856263017808 0.00404462138356164 0.0842286089041096 -0.79959252260274 -0.761790876013699 -0.833316995068493 0.0392229650178082 -0.180736200047945 -0.102985395016438 -0.753899847849315 -0.840621875205479 -0.780948561123288 -0.161604143067123 -0.189667439045205 -0.135596118924795 -0.739587347890411 0.0889164793287671 -0.779442301383562 0.249027787063014 -0.800346053835616 -0.150705795576712 -0.873495253150685 0.112015132720548 0.00057166816260274 0.0695943607753425 -0.00819761963972603 -0.0327816179589041 -0.460615698671233 0.0336714092328767 -0.0744514783013699 -0.748229880821918 -0.669702249115068 -0.76216436369863 -0.975148741369863 -0.971271232191781 -0.951355374109589 -0.78860938960274 -0.747625893643836 -0.842858257945206 -0.780942707671233 -0.832406322054794 -0.785478244109589 -0.787231642136986 -0.883587821917808 -0.839738910958904 -0.732930033534247 -0.732930033534247 -0.777698365328767 -0.76942828939726 -0.87104188369863 -0.741331881164384 -0.677373066260274 -0.767030303835616 -0.796624178890411 -0.749401403821918 -0.85114828109589 -0.79190382739726 -0.82949057 -0.807288138219178 -0.77149817370411 -0.77693324239726 -0.79001766860274 -0.876721664383562
19 "WALKING" 0.283078155 -0.0197830125192308 -0.106757176115385 0.877765973980769 -0.0708853885384615 0.0361739322778288 0.0879503511884615 0.00164560650769231 -0.00338461992461538 -0.0113379707571154 -0.104906180763462 0.0701205795384615 -0.0893096187326923 -0.0476784969096154 -0.0747694689038462 -0.551334817909615 -0.551334817909615 -0.652159478117308 -0.640198931596154 -0.741449648653846 -0.61289147625 -0.527156157015385 -0.713611644807692 -0.167590205711538 -0.00524953252307692 0.0139391577115385 -0.656526220411538 -0.605564921307692 -0.776160321153846 -0.0543978293730769 -0.286162679919231 -0.141179443807692 -0.680479267192308 -0.710447193076923 -0.586486495203846 -0.0444225165269231 -0.149308605596154 -0.0566094752057692 -0.573198430692308 0.0576332422173077 -0.610059006538462 0.146343074086538 -0.693460228769231 0.00342390998653846 -0.763641359480769 0.0596592551730769 0.00188625632230769 -0.0434906544807692 0.0284427772884615 -0.0325664889807692 -0.742259548461539 0.12484399475 -0.00564188124230769 -0.597206914807692 -0.511678575319231 -0.675790688269231 -0.97951463 -0.952667347692308 -0.931585057692308 -0.644159293940385 -0.573927937134615 -0.792427035192308 -0.735922358653846 -0.717287007576923 -0.638243707967308 -0.726360657307692 -0.782245514173077 -0.638948845884615 -0.573963406942308 -0.573963406942308 -0.621067735980769 -0.677661243846154 -0.755754273076923 -0.592129342370192 -0.535385707234615 -0.683489984038462 -0.663235916557692 -0.569304714555769 -0.807131860769231 -0.755396595211538 -0.725507183846154 -0.691300570961539 -0.641611015634615 -0.639225619973077 -0.727172945538462 -0.764056726346154
19 "WALKING_DOWNSTAIRS" 0.272354233948718 -0.0274637277305128 -0.115078575564103 0.652808276410256 0.0330340062564103 -0.0199761649230769 0.0834484850333333 -3.60616536666656e-05 0.0137575801615385 0.058029639374359 -0.153414241333333 0.0266596788205128 -0.125256145160179 -0.0176474739128205 -0.0357062114435897 -0.556977781692308 -0.556977781692308 -0.711071855384615 -0.505910310025641 -0.783921906923077 -0.71059752574359 -0.569096191820513 -0.608085484358974 -0.240776851002564 -0.124831027741026 -0.0890221303471795 -0.749458765410256 -0.704388021153846 -0.744260840051282 -0.0375884048303333 -0.282616512800256 -0.189505002461538 -0.74958016025641 -0.655554898230769 -0.584496272102564 -0.20101369574359 -0.350916457528205 -0.19722597574359 -0.614869268110256 -0.0908509390769231 -0.708871927871795 0.155510000189744 -0.658720845794872 -0.208937082066667 -0.810439030769231 0.0765067810866667 0.0105046761205128 -0.00430861777948718 -0.210775488102564 0.10653661414359 -0.448715014871795 0.0434512096410256 0.0249179746 -0.682624145282051 -0.486826602958974 -0.480548549307692 -0.938250275384615 -0.931225425641026 -0.913102416410256 -0.733058941948718 -0.695567158153846 -0.765568495897436 -0.767165702051282 -0.555105883382051 -0.516580051871795 -0.825820592051282 -0.796225990512821 -0.746524717384615 -0.591444401025641 -0.591444401025641 -0.717089747 -0.572313290487179 -0.817238342820513 -0.67251872674359 -0.481324946769231 -0.458144844461538 -0.739801966871795 -0.707134142564103 -0.785597002307692 -0.77546499948718 -0.507461849487179 -0.542159211282051 -0.642639777820513 -0.730395423641026 -0.593204045128205 -0.840487636923077
19 "WALKING_UPSTAIRS" 0.28019769525 -0.0167790945375 -0.11086770545 0.6812884635 0.0042171124625 0.061522165675 0.10542488158 0.023232559985 -0.06339989083 -0.0205430481425 -0.090963257075 0.11261833382 -0.10879772625 -0.05255926578 -0.0353714578875 -0.4308444056825 -0.4308444056825 -0.550107311475 -0.522287937 -0.6929230139 -0.508665474025 -0.390134548425 -0.5913983114425 -0.33949540159 0.011321929445 0.02900384813 -0.563545788175 -0.5029046825675 -0.679465332425 -0.172594077375 -0.304472836675 -0.14302526821 -0.57679922425 -0.6365328217 -0.5430799058775 -0.14847399624 -0.1434927165 -0.11184985606 -0.48240153822 0.0592097950275 -0.4885031040475 0.1846280514475 -0.63314535205 -0.029148642471 -0.72742717375 0.10361183496875 0.0299599776175 -0.0890755953425 0.00719354395 0.01164922985 -0.50334763025 0.0451624317 -0.036078638485 -0.5074459922275 -0.3645291789925 -0.520046807975 -0.97838108875 -0.96690720075 -0.9566860545 -0.55004463831875 -0.4657775916125 -0.69651871565 -0.64179723015 -0.611545300075 -0.549609677225 -0.64496039665 -0.72754276075 -0.67266895265 -0.4952183794325 -0.4952183794325 -0.5002472885225 -0.58928459575 -0.724193918225 -0.50753810012 -0.3918103039025 -0.52025666125 -0.5769294345 -0.46097695825 -0.713079187975 -0.6640504825 -0.6020742745 -0.594788195375 -0.5817646611825 -0.5187134086 -0.631988638675 -0.73997130555
21 "LAYING" 0.271993456666667 -0.0190614125 -0.104507450563333 0.464265716222222 -0.0249669941555556 -0.0575234233444444 0.0776335607844444 0.0303532985522222 0.0181429195209333 -0.0332251152 -0.0560933349666667 0.0686316525666667 -0.0983016136255556 -0.0583079082 -0.0526780500996667 -0.648540590988889 -0.648540590988889 -0.721244174344444 -0.695164365622222 -0.821195049 -0.689834774111111 -0.63505515752 -0.731023313555556 -0.202258533453333 0.00374973348555556 0.0730258496533333 -0.721141775555556 -0.710632839677778 -0.809817183333333 -0.0511126701988889 -0.222844003055556 -0.122203725425556 -0.731234675622222 -0.787284425555556 -0.695717604666667 -0.0829805846622222 -0.224610088912222 -0.0250406750377778 -0.698980557666667 0.115597447737444 -0.721203608888889 0.232644441966667 -0.786052756666667 -0.0498387479222222 -0.839991721666667 0.0755306243911111 0.0596522402 -0.00950672648888889 0.0359816064244444 -0.0293464346488889 -0.292531073666667 0.0846006686222222 0.0918014165444444 -0.695185691666667 -0.620941065055556 -0.689443339455556 -0.980076656111111 -0.967086549555556 -0.951849246111111 -0.714654717452222 -0.689031396622222 -0.826155541666667 -0.782591760222222 -0.764839871533333 -0.678808544294444 -0.758687903666667 -0.856302417777778 -0.797235062777778 -0.704528872333333 -0.704528872333333 -0.730583236255556 -0.753644658444444 -0.837573807888889 -0.697689307111111 -0.6375160398 -0.691713769455556 -0.734133428755556 -0.686785734344444 -0.841294029888889 -0.799461606 -0.754991553844444 -0.703731242562222 -0.753711086677778 -0.744556914866667 -0.775187615111111 -0.846149410333333
21 "SITTING" 0.271791287894118 -0.0159131273247059 -0.112024302659647 0.582145037529412 0.0589087528823529 0.176433827741176 0.0790087941176471 -0.00369848194141176 0.00942156786883529 -0.0291299726562353 -0.0525950882235294 0.0820756568227059 -0.0939240665717647 -0.05197332448 -0.0624951204705882 -0.638703834830588 -0.638703834830588 -0.702436263082353 -0.679556929458824 -0.793988592352941 -0.692368944090588 -0.637199543716471 -0.740725758811765 -0.195644338286118 0.0264952562849412 0.0426162534343177 -0.708277975917647 -0.705161676136471 -0.789095553647059 0.00277811710235294 -0.133175213090588 -0.0553476677794471 -0.698880315188235 -0.768707900482353 -0.728413931488235 -0.0661959589247059 -0.143060599767059 -0.0757522929941176 -0.674434933494118 0.0642590714658823 -0.699995285670588 0.252719333057647 -0.752861872505882 -0.0159568387710588 -0.818552734 0.166585016531765 0.0157679806505882 0.0055248608917647 0.00996460670623529 -0.0124460564941176 -0.367054867952941 0.0287218012 -0.11922278246 -0.679702722223529 -0.610920744083529 -0.719524440941177 -0.962826514352941 -0.955368558705882 -0.945053150823529 -0.691331231623529 -0.683281511223529 -0.804663084 -0.751940379494118 -0.767280914129412 -0.735968791141176 -0.738345389905882 -0.824727844705882 -0.796983304623529 -0.687263351882353 -0.687263351882353 -0.707267357975294 -0.731189726588235 -0.818799083447059 -0.675698182578824 -0.622519572414118 -0.731154044470588 -0.701644478152941 -0.681063600129412 -0.818714103269412 -0.769595718435294 -0.769671268105882 -0.763895937458824 -0.745193291635294 -0.720650323705882 -0.764742218223529 -0.832372182223529
21 "STANDING" 0.293717822458427 -0.00690781598202247 -0.164770111438202 0.394643944606742 0.233377429280899 0.291373255392135 0.106380260697753 -0.00162496929101123 -0.00573006268426966 -0.0229904210786517 -0.0734223536640449 0.0841670196494382 -0.089536561705618 -0.03644589 -0.0558448336089888 -0.585598675780899 -0.585598675780899 -0.802633687547191 -0.731409734269663 -0.864398219101124 -0.774779741101124 -0.670449563786517 -0.750143505865169 -0.305629416306742 0.00415329550786517 0.030275355211236 -0.8169575031 -0.793272775168539 -0.845651740561798 -0.0386788023370787 -0.201717101370787 -0.12933333151427 -0.768513509752809 -0.852002755505618 -0.779266875820225 -0.047764640741573 -0.229686901225843 -0.0550447835741573 -0.695083292393258 -0.0344079417089888 -0.79907314994382 0.233499325952809 -0.814745557078652 -0.116679064303371 -0.884666802921348 0.173796669031247 0.0676926751896629 0.0436794858550562 0.0181039585168539 -0.00661302754921349 -0.240216951044944 -0.116703902314607 -0.202533286097753 -0.74723264011236 -0.608378104796629 -0.691220256347191 -0.923048606629214 -0.840142026629213 -0.825101651786517 -0.807639819775281 -0.777375421130348 -0.854901091348315 -0.799768216179775 -0.84330511988764 -0.772595515910112 -0.81427628088764 -0.894127139438202 -0.85637952741573 -0.638294850617978 -0.638294850617978 -0.796713870426966 -0.781317595280899 -0.881905498764045 -0.737960777202247 -0.605388698494382 -0.687180903976067 -0.815692632449438 -0.775269277562921 -0.862897567977528 -0.811521319101124 -0.840039979438202 -0.79217657152809 -0.670338433352809 -0.795621708595506 -0.799312622359551 -0.886775122808989
21 "WALKING" 0.261367238442308 -0.0196029807192308 -0.112111227711538 0.781411390769231 -0.113925222730769 0.0578862081346154 0.0903986425 0.0653519888211539 -0.00815203255942308 -0.0220615334807692 -0.0905314384346154 0.0978054622144231 -0.126490384846154 -0.0584894536557692 -0.0617160524980769 -0.481105526403846 -0.481105526403846 -0.573063030134615 -0.498307222094231 -0.683023285961538 -0.553871071615385 -0.411934719930769 -0.619565248230769 -0.17745259982 0.0270145356865385 -0.0155078461896154 -0.573530691769231 -0.52523998275 -0.724960793211539 -0.0968951465384615 -0.318312374038462 -0.167358226709615 -0.620596282653846 -0.556007538730769 -0.575920200461538 -0.109826509573077 -0.214575012084615 -0.0723996190576923 -0.510009403115385 0.118247202438462 -0.5306297265 0.166655114394231 -0.567281547211538 -0.0458240124238462 -0.691725185821154 0.121259397255769 0.108547332030769 -0.0280286325805769 -0.0993849927173077 0.0528031398653846 -0.565915751346154 0.145457799769231 -0.0224190994230769 -0.574201279557692 -0.378990921973077 -0.515068901311538 -0.975966686538462 -0.967109115192308 -0.946288824423077 -0.552731362465385 -0.486781847955769 -0.747985550769231 -0.675507111359615 -0.489539325711538 -0.626190699442308 -0.663260296442308 -0.694767010115385 -0.679448712805769 -0.538209889153846 -0.538209889153846 -0.541444230326923 -0.516151643834615 -0.697650571384615 -0.58386045325 -0.403251811826923 -0.504652924 -0.572117117325 -0.479497362653846 -0.769802046346154 -0.694805034769231 -0.461502232851923 -0.67887937775 -0.627490948653846 -0.559541874019231 -0.567477883173077 -0.727749387692308
21 "WALKING_DOWNSTAIRS" 0.280338856288889 -0.0196731757266667 -0.0987945424244445 0.593241757244445 -0.0867221223111111 -0.0917433041111111 0.0804595786666667 0.0414957919997778 -0.0523966033675556 -0.00306191401644445 -0.119727129795556 0.0825892767111111 -0.115111995624444 -0.0617929164144444 -0.0575520976866667 -0.554722625593333 -0.554722625593333 -0.678903312082222 -0.584357041311111 -0.807266533711111 -0.661025055311111 -0.575979464311111 -0.616529232688889 -0.301704949622222 -0.0486628865555556 -0.0661788982488889 -0.693464997431111 -0.680828485711111 -0.735520750786667 -0.111216186711111 -0.266212351777778 -0.191725367688889 -0.72306037 -0.714335043333333 -0.653139884888889 -0.230533940422222 -0.274729774977778 -0.174041731333333 -0.613745897466667 0.0457792526888889 -0.666094631622222 0.208267518791111 -0.718084815511111 -0.164224245933333 -0.819100761555556 0.180620162213778 0.0111231893733333 0.0322519030444444 -0.173036772726667 0.0438995812444444 -0.350018994444444 0.122433987866667 0.0691584054444444 -0.639875120266667 -0.532819619702222 -0.506326546177778 -0.967870969111111 -0.963308763555556 -0.950992291777778 -0.679562255446667 -0.667568211111111 -0.7558792588 -0.730922996444444 -0.667676502227778 -0.623496779955556 -0.817125889333333 -0.819675451555556 -0.7786405668 -0.609058080422222 -0.609058080422222 -0.677490808097778 -0.659361875577778 -0.830114618666667 -0.632761274531111 -0.541669124886667 -0.489393206977778 -0.694027144931111 -0.676203461688889 -0.775602552957778 -0.736893776888889 -0.646601946144 -0.650334337082222 -0.667540165695556 -0.694474748037778 -0.681928236155556 -0.858179675133333
21 "WALKING_UPSTAIRS" 0.276984370212766 -0.0118813792795745 -0.0988634882553192 0.802730778723404 -0.0740401709468085 -0.0227529038297872 0.0507404021255319 -0.0236826733412766 -0.00428098472297872 -0.0253650599723404 -0.0676134960765957 0.0799967993106383 -0.120646396093617 -0.0513130434446809 -0.0326881664404255 -0.490589398148936 -0.490589398148936 -0.576429469468085 -0.548984496 -0.672899209170213 -0.617550295361702 -0.450566088106383 -0.557357112276596 -0.236488815297872 -0.0273370442382979 0.0522841951914894 -0.648468216340426 -0.570969954342553 -0.634036612212766 -0.077798262106383 -0.289151067048936 -0.130365147702128 -0.577462954 -0.626273654659575 -0.569958268914894 -0.101958299680851 -0.134856370551064 -0.133891861531915 -0.524965783731915 0.0201271498531915 -0.566777498059574 0.122686563970213 -0.619318426680851 -0.0416198424042553 -0.691971766893617 0.0809710527021277 0.0315298336085106 -0.0184262976957447 -0.0263153638765957 -0.00674883597872341 -0.644288366382979 0.125392882468085 0.0250902004638298 -0.588109409214894 -0.425089449085106 -0.496535616191489 -0.974235409574468 -0.949754370212766 -0.920065379787234 -0.620862868191489 -0.52823246787234 -0.644634924659575 -0.653152404 -0.627690116382979 -0.58043762706383 -0.644548321680851 -0.681359371361702 -0.673267280787234 -0.529563418868085 -0.529563418868085 -0.573019615702128 -0.587557681744681 -0.687448743274468 -0.578973396978723 -0.449776511276596 -0.505018984617021 -0.627369491787234 -0.514313328829787 -0.655066848042553 -0.679934813808511 -0.632691100425532 -0.625048872276596 -0.60713429147234 -0.585066802642553 -0.641702834680851 -0.704244143085106
